timestamp,funding_rate,trade_size,entry_spot,close_spot,entry_futures,close_futures,total_profit,funding_profit,spot_pnl,futures_pnl,fees,coin
2024-03-11 00:00:00,0.00054479,0.01361,68955.88,71019.99,69001.8,71223.8,-4.496569511334574,0.51162018736542,26.187465509300008,-31.195655208,2.8593067987000005,BTC
2024-03-11 16:00:00,0.00078428,0.0196,72010.0,72078.1,72061.4,72153.8,-3.6059959500768572,1.1077197699232,-1.4893667599998863,-3.224348960000171,4.237435720000001,BTC
2024-03-12 00:00:00,0.00066396,0.01659,72078.1,72121.1,72153.8,72175.5,-2.4413282088736317,0.7947810626263201,-1.6788947280000002,-1.5572145434999516,3.5894762715000006,BTC
2024-03-12 08:00:00,0.0004447,0.01111,72121.1,71703.41,72175.5,71779.2,-2.278610062316493,0.3565915022835,-6.2384262061000255,3.6032246415000326,2.3975586646,BTC
2024-03-12 16:00:00,0.000453,0.01132,71703.41,71452.01,71779.2,71503.2,-1.784944871968099,0.368080866432,-4.466367354400099,2.3133416159999998,2.4314977384,BTC
2024-03-13 00:00:00,0.00047935,0.01198,71452.01,72855.16,71503.2,72964.0,-2.8741902187383292,0.41061520586159994,15.080937103400105,-18.365742528000034,2.5941584246,BTC
2024-03-14 08:00:00,0.00045402,0.01135,73072.41,70844.01,73127.6,70904.5,-1.757316914489632,0.7536716200104001,-26.9257913670001,24.41480283250007,2.4508335345,BTC
2024-03-28 00:00:00,0.00043631,0.0109,69469.99,70399.03,69532.6,70456.8,-1.9040768691046388,0.3306816788954,8.60196368199993,-10.83672222999997,2.2875145480000003,BTC
2024-04-01 08:00:00,0.00070161,0.01754,69594.94,68237.15,69637.0,68281.0,-2.801542725502344,0.8569695930978,-26.233211458600145,22.57469914,3.6271157186000003,BTC
2024-11-12 16:00:00,0.00043737,0.01093,86632.0,87952.01,86659.9,87972.0,-2.3618365885395303,0.41427367426059,12.519506070699943,-15.295616333500064,2.8625665628000005,BTC
2024-12-05 16:00:00,0.00072446,0.01811,101292.01,96945.63,101350.1,97001.5,-4.016242866092654,1.32971033230706,-82.30302546039982,76.95707226200011,5.386157398400001,BTC
2024-12-06 00:00:00,0.00047059,0.01176,96945.63,98138.54,97001.5,98209.6,-3.083845781192599,0.5368197260076,11.73443176079987,-15.355097268000069,3.4420311072,BTC
2024-02-26 08:00:00,0.00059496,0.14873,3087.19,3145.6,3089.35,3149.1,-1.3168517499385413,0.27337164101148,7.760316443299979,-9.35053983425,1.3909251909499998,ETH
2024-02-27 16:00:00,0.00066751,0.16687,3229.78,3242.36,3231.74,3244.98,-1.3705502392840139,0.359975095716038,1.0192185981999877,-2.7497439332000395,1.6203911350000002,ETH
2024-02-29 00:00:00,0.00043581,0.10895,3383.1,3467.99,3387.07,3471.58,-0.9178270517385219,0.16082316251146503,8.502339244499987,-9.580989458749974,1.12005121425,ETH
2024-02-29 08:00:00,0.00062574,0.15643,3467.99,3468.42,3471.58,3470.42,-1.0394935453230212,0.339813900976956,-1.0177977162999545,-0.36150973000002284,1.6280311463000001,ETH
2024-02-29 16:00:00,0.00073381,0.18345,3468.42,3340.09,3470.42,3343.15,-1.6012737960083,0.46717907174169,-24.791159659499986,22.722706791749996,1.8739958677500004,ETH
2024-03-01 00:00:00,0.00075727,0.18931,3340.09,3365.41,3343.15,3367.73,-1.2852772336733862,0.479269917726655,3.5239109949999454,-5.288458146399987,1.9046365514,ETH
2024-03-01 08:00:00,0.0005304,0.1326,3365.41,3390.76,3367.73,3393.63,-1.1802203566607639,0.23685595333919998,2.4655418580000483,-3.882618168000012,1.34414631,ETH
2024-03-02 00:00:00,0.00052446,0.13111,3433.43,3430.25,3435.82,3433.71,-1.25426313883947,0.23625368511049202,-1.3168268847999787,-0.17368993914998332,1.3502291239500002,ETH
2024-03-02 16:00:00,0.00048856,0.12213,3430.25,3421.4,3433.71,3424.43,-0.7933043652725884,0.409764068327376,-1.917642514499989,0.7145740809000245,1.2555843335999999,ETH
2024-03-03 00:00:00,0.00055344,0.13836,3421.4,3392.76,3424.43,3394.76,-1.009825781436323,0.262222160363712,-4.905437577599983,3.633389635799948,1.4145587418000003,ETH
2024-03-04 08:00:00,0.00041907,0.10476,3478.61,3560.42,3480.36,3562.65,-1.0038124712256504,0.15279397537435202,7.833006817199995,-8.989613263799997,1.1063216466,ETH
2024-03-05 00:00:00,0.00050061,0.12515,3627.76,3672.98,3629.72,3678.0,-1.52652036273067,0.22740682726937997,4.745595388999975,-6.4995225790000255,1.3709681900000001,ETH
2024-03-05 16:00:00,0.00101724,0.25431,3783.01,3553.65,3786.85,3555.43,-1.2958784913828723,0.9796365266171398,-60.194327604600026,57.91881258660001,2.799393618,ETH
2024-03-06 00:00:00,0.00082409,0.20602,3553.65,3786.6,3555.43,3789.84,-1.966026340221724,0.603637427478374,46.48012069499997,-49.04978446270007,2.2688745677,ETH
2024-03-07 00:00:00,0.00040511,0.10127,3818.59,3789.22,3822.36,3792.06,-0.9050037845903245,0.156814190809692,-3.744742818700035,2.6829248433000186,1.1559990754,ETH
2024-03-08 00:00:00,0.00044218,0.11054,3868.76,3908.16,3871.69,3913.52,-1.3693187949405634,0.18924269855946801,3.49561526319996,-5.054176756699992,1.2899492935,ETH
2024-03-08 08:00:00,0.00042931,0.10732,3908.16,3900.75,3913.52,3904.01,-0.8518591247348257,0.180309756265184,-1.6332934211999843,0.6011245401999745,1.257540881,ETH
2024-03-08 16:00:00,0.00057985,0.14496,3900.75,3883.36,3904.01,3886.04,-1.2807788304253847,0.32815177917456,-3.6492389855999816,2.040308376000037,1.6930074096,ETH
2024-03-09 00:00:00,0.00048823,0.12205,3883.36,3925.47,3886.04,3928.92,-1.2923909517121928,0.23156318378786,4.18645779849996,-5.710411934000013,1.4299756355000002,ETH
2024-03-10 16:00:00,0.00049375,0.12343,3883.69,3878.47,3886.0,3881.22,-1.2549199072250066,0.23682668387500003,-1.6023880088000313,0.11064141770002472,1.4374373911,ETH
2024-03-11 16:00:00,0.00067235,0.16808,4018.0,4064.8,4020.68,4070.52,-2.0951333024001544,0.45437136959984004,6.507586976000031,-9.057091648000025,2.0385414720000004,ETH
2024-03-12 00:00:00,0.00064296,0.16074,4064.8,4027.13,4070.52,4030.09,-1.0874146932890305,0.420685760611008,-7.355772628200011,5.847672174299973,1.9517428539000001,ETH
2024-03-12 08:00:00,0.00068106,0.17026,4027.13,3988.46,4030.09,3992.53,-1.769370337177219,0.46731825682280403,-7.948688553400013,5.71199995939999,2.0476999940000002,ETH
2024-03-13 00:00:00,0.00048306,0.12076,3979.96,4038.36,3984.18,4043.28,-1.3051079046310257,0.232414453369008,6.0840916768000115,-7.621614034800045,1.452990358,ETH
2024-03-13 16:00:00,0.00046983,0.11745,4038.36,4004.79,4043.28,4008.76,-0.8597177349602614,0.44622878153976003,-4.887464467500019,3.5815179509999977,1.4175240165,ETH
2024-03-14 08:00:00,0.00044242,0.1106,4004.79,3845.81,4008.76,3848.4,-0.757838809456949,0.39231049854304,-18.451464360000003,17.301315052000014,1.3027773080000002,ETH
2024-03-14 16:00:00,0.00050365,0.12591,3845.81,3881.7,3848.4,3884.99,-1.3039187145893778,0.24404463696059997,3.5459391158999836,-5.093902467449961,1.4598263515499998,ETH
2024-03-15 08:00:00,0.00040271,0.10067,3754.12,3688.9,3756.08,3691.94,-1.0806339630655364,0.152274547034456,-7.31498622339998,6.082077713299987,1.1241849100999999,ETH
2024-03-31 00:00:00,0.00045204,0.11301,3505.64,3625.38,3508.66,3630.17,-1.230043821500134,0.17924003784986398,12.725940829800026,-14.135224689150023,1.20925615935,ETH
2024-04-01 00:00:00,0.00065366,0.16341,3617.68,3546.88,3621.04,3548.69,-0.7297183013783215,0.773559737871648,-12.740188749599955,11.236910710349985,1.75656353925,ETH
2024-04-01 08:00:00,0.00060909,0.15227,3546.88,3444.04,3548.69,3446.04,-1.296855177620941,0.329127279329067,-16.723954188400022,15.097971731450013,1.59705115695,ETH
2024-11-12 16:00:00,0.0005762,0.14404,3261.65,3243.8,3263.4,3245.98,-1.1969391152367765,0.2708486503632,-3.508159017999987,2.04037125240001,1.4058505656,ETH
2024-11-13 00:00:00,0.00046001,0.115,3243.8,3160.89,3245.98,3162.99,-0.9241390501230082,0.17171607487700002,-10.271189350000036,9.175334225000027,1.105055125,ETH
2024-11-19 08:00:00,0.00040458,0.10114,3118.08,3104.36,3120.42,3106.73,-0.8195936008830702,0.127685156216904,-2.0169783815999796,1.0696996245000054,0.9442445571,ETH
2024-12-05 16:00:00,0.00049482,0.1237,3888.0,3785.2,3890.78,3787.31,-1.1030340430374697,0.23815166346252004,-13.665534840000022,12.324349133500032,1.4240647065,ETH
2024-02-17 16:00:00,0.00042046,1.05115,107.2,108.92,107.267,109.008,-0.31550899745875793,0.047408423666243,1.5808034619999987,-1.9437208831249997,0.340843271125,SOL
2024-02-20 08:00:00,0.0004747,1.18675,109.42,106.62,109.52,106.648,-0.23751004035799683,0.06169811664199999,-3.5792854699999967,3.280077313,0.384654157,SOL
2024-02-25 16:00:00,0.00041614,1.04034,102.78,103.47,102.851,103.569,-0.30654615251325834,0.0445269838867476,0.5032644749999977,-0.8543376114000036,0.3219436164,SOL
2024-02-26 00:00:00,0.00042645,1.06612,103.47,103.3,103.569,103.392,-0.27621410096668864,0.047087322093306,-0.4016820324000018,0.07838060934000715,0.33076426305999995,SOL
2024-02-26 08:00:00,0.00055329,1.38322,103.3,104.97,103.392,105.087,-0.3877217396854382,0.0791281509045696,2.021894170600002,-2.48874406119001,0.43226939058999997,SOL
2024-02-26 16:00:00,0.00055349,1.38372,104.97,109.9,105.087,110.034,-0.38919324612509065,0.0804835253349036,6.5244196836000095,-6.994096455060004,0.44615353146000003,SOL
2024-02-27 08:00:00,0.00060184,1.5046,110.41,106.81,110.479,106.885,-0.39933787002574395,0.100041879174256,-5.743389211999991,5.244009462799991,0.4903521492,SOL
2024-02-27 16:00:00,0.00069189,1.72972,106.81,108.36,106.885,108.45,-0.4564468808610429,0.127917399638958,2.308882147599995,-2.893246428099996,0.5584184805,SOL
2024-02-28 00:00:00,0.00051508,1.2877,108.36,110.08,108.45,110.2,-0.3887625199398017,0.07193147056020001,1.9335588119999985,-2.3942528025,0.4220629905,SOL
2024-02-28 16:00:00,0.00040753,1.01882,113.07,119.03,113.178,119.425,-0.6003682829309929,0.046991473298998804,5.835699078000009,-6.48305883423,0.35495841623,SOL
2024-02-29 00:00:00,0.00078549,1.96372,119.03,125.49,119.425,125.674,-0.1222658351971404,0.18421096334289,12.205462385599986,-12.511939184140017,0.72082171854,SOL
2024-02-29 08:00:00,0.00089,2.22499,125.49,132.32,125.674,132.454,-0.5006764612586068,0.24886482000139998,14.623057028099996,-15.372598309360002,0.8607907812600001,SOL
2024-02-29 16:00:00,0.00098885,2.47212,132.32,125.68,132.454,125.769,-0.521949479234614,0.32379120214534807,-17.052683759999965,16.206943078620004,0.9569860813800001,SOL
2024-03-01 00:00:00,0.00081567,2.03917,125.68,131.92,125.769,132.066,-0.6952172863860255,0.2091902940890091,12.19913060799996,-13.103538188474994,0.7881748904749999,SOL
2024-03-01 08:00:00,0.00060436,1.5109,131.92,131.18,132.066,131.371,-0.5439286720653969,0.12059309958458399,-1.5155837899999707,0.8510620183499897,0.59653127165,SOL
2024-03-01 16:00:00,0.00061591,1.53977,131.18,129.43,131.371,129.456,-0.2234372370994686,0.12458696749549972,-3.0958769597,2.747852755105032,0.6020862545950001,SOL
2024-03-02 00:00:00,0.00066424,1.66059,129.43,129.16,129.456,129.292,-0.6774777880361087,0.1427938907239296,-0.877771268100017,0.05749958933997884,0.64424913876,SOL
2024-03-02 16:00:00,0.00073268,1.83169,129.16,130.02,129.292,130.184,-0.4239605401909148,0.3470307512290528,1.100515985800025,-1.8715072772199925,0.7123772114200001,SOL
2024-03-03 00:00:00,0.00063147,1.57867,130.02,126.76,130.184,126.822,-0.31743219034795533,0.12977818326206159,-5.551835082600008,5.104624708989991,0.6082347136100001,SOL
2024-03-03 08:00:00,0.00076414,1.91034,126.76,129.36,126.822,129.451,-0.604329825407719,0.1851305968022472,4.477607719200016,-5.2670681414099825,0.73406056221,SOL
2024-03-03 16:00:00,0.0005416,1.354,129.36,130.16,129.451,130.304,-0.5040763791936348,0.0949298358064,0.731809919999977,-1.3308161350000118,0.5272442150000001,SOL
2024-03-04 00:00:00,0.00058338,1.45844,130.16,129.6,130.304,129.739,-0.4503148656069378,0.1108658652530688,-1.1955707744000033,0.6343900435399967,0.56847293086,SOL
2024-03-04 08:00:00,0.00070533,1.76332,129.6,131.77,129.739,131.885,-0.48786337138330005,0.1613593128566484,3.365525451600028,-4.014748135839977,0.69154236424,SOL
2024-03-04 16:00:00,0.00072401,1.81002,131.77,133.27,131.885,133.45,-0.664678152910319,0.17283167623967696,2.2353022992,-3.072812128349996,0.71985852915,SOL
2024-03-05 00:00:00,0.00073074,1.82684,133.27,129.48,133.45,129.6,-0.43251852252952805,0.17814841847052,-7.403725810000037,6.79305886899999,0.7202773410000001,SOL
2024-03-05 08:00:00,0.00071628,1.7907,129.48,139.18,129.6,139.371,-0.6828218664083963,0.1662304804416,16.88870053800003,-17.73775288485003,0.72191264685,SOL
2024-03-05 16:00:00,0.00119261,2.98152,139.18,125.31,139.371,125.358,-0.26129818169877694,0.49557408714123125,-42.14226462480002,41.385392355960015,1.1832296288400002,SOL
2024-03-06 00:00:00,0.0011456,2.864,125.31,133.2,125.358,133.32,-0.905708138572809,0.4112993974272,21.85658735999996,-23.17359489599997,1.1107995359999998,SOL
2024-03-07 16:00:00,0.00054339,1.35847,145.91,143.82,146.06,143.997,-0.5194666428124228,0.107818426682598,-3.232791813100005,2.605506743604984,0.5906063794950001,SOL
2024-03-08 00:00:00,0.00052411,1.31027,143.82,144.48,143.997,144.619,-0.4181565965400148,0.09888642761997093,0.4870273589999956,-1.0040703831599813,0.56683328416,SOL
2024-03-08 08:00:00,0.00059435,1.48587,144.48,145.35,144.619,145.549,-0.6076609455014479,0.1277169196785555,0.8620571979000069,-1.5974350630800103,0.64622566518,SOL
2024-03-08 16:00:00,0.00055843,1.39607,145.35,144.79,145.549,144.879,-0.340745885669296,0.11347107311068488,-1.1868549498000032,0.7326379910200223,0.60778465878,SOL
2024-03-09 00:00:00,0.00053032,1.3258,144.79,148.33,144.879,148.457,-0.5315871581689526,0.101864172231024,4.304713504000027,-4.938164834400004,0.5830709304,SOL
2024-03-09 16:00:00,0.00048054,1.20135,148.33,144.29,148.457,144.424,-0.36446730068073485,0.17140748099430597,-5.204993037000024,4.6691182553249835,0.527465331675,SOL
2024-03-10 00:00:00,0.00044156,1.1039,144.29,148.27,144.424,148.459,-0.4749304980063602,0.07039775784361602,4.07056501600002,-4.6158932718499965,0.4846137558500001,SOL
2024-03-10 08:00:00,0.00040915,1.02287,148.27,142.91,148.459,143.024,-0.3080674753184427,0.0621311693865695,-5.780422486600014,5.410223841895002,0.44691389470500004,SOL
2024-03-10 16:00:00,0.00084919,2.12297,142.91,144.39,143.024,144.497,-0.642423352482687,0.2578443672023632,2.5320663189999784,-3.4323340386850285,0.9151285096849999,SOL
2024-03-11 16:00:00,0.00066664,1.6666,147.06,148.83,147.2,149.062,-0.729790127227222,0.1635424713728,2.456751726000017,-3.350084324600039,0.7400053986,SOL
2024-03-12 00:00:00,0.00081096,2.0274,148.83,151.86,149.062,152.035,-0.5542002929051186,0.24507884199484806,5.533403094000002,-6.332682228899969,0.9148409349000002,SOL
2024-03-12 08:00:00,0.00071463,1.78657,151.86,150.22,152.035,150.429,-0.6765083631586672,0.19410863668136846,-3.469661865600026,2.5990448657599905,0.8098736198400001,SOL
2024-03-12 16:00:00,0.00073858,1.84645,150.22,151.05,150.429,151.201,-0.5225105429033723,0.205147705346589,0.9762735085000229,-1.703931756749984,0.8347523482500001,SOL
2024-03-13 00:00:00,0.00055607,1.39017,151.05,150.74,151.201,150.911,-0.5404531378049025,0.11688318601511188,-0.8504921043000031,0.19315578047998888,0.62953292382,SOL
2024-03-13 16:00:00,0.00064251,1.60627,150.74,163.9,150.911,164.055,-0.4211629447523251,0.3114937464576894,20.633116407199996,-21.36577309841001,0.7583570112100001,SOL
2024-03-14 08:00:00,0.00064562,1.61404,163.9,167.64,164.055,167.759,-0.4028847560900699,0.341909159789928,5.501390778399968,-6.246184694279966,0.8028993558799999,SOL
2024-03-14 16:00:00,0.0005183,1.29575,167.64,176.65,167.759,176.851,-0.6629646699712168,0.11266480127877498,11.228593732500025,-12.004223203750017,0.66937797125,SOL
2024-03-15 00:00:00,0.00052725,1.31812,176.65,176.07,176.851,176.253,-0.551010158186729,0.12290769045327,-1.2294368864000165,0.5555190377600174,0.69764400864,SOL
2024-03-15 08:00:00,0.00063046,1.57615,176.07,181.84,176.253,181.963,-0.5767093976151596,0.175142523084837,8.530265653500015,-9.282117574200011,0.8464209207,SOL
2024-03-29 08:00:00,0.00045018,1.12545,183.63,184.91,183.851,185.079,-0.4707070339530772,0.09314904329693101,1.0258026570000014,-1.5896587342500097,0.62237947725,SOL
2024-03-30 00:00:00,0.00040773,1.01932,192.01,195.76,192.2,195.971,-0.534622936820095,0.07987973143991998,3.4271882836,-4.041690951860015,0.5930969482599999,SOL
2024-03-30 08:00:00,0.00052381,1.30952,195.76,196.29,195.971,196.543,-0.690975339335267,0.1344242833047352,0.18064828400000144,-1.0060479066400037,0.77039978264,SOL
2024-03-30 16:00:00,0.00055026,1.37565,196.29,194.2,196.543,194.351,-0.5169517288392278,0.148776205210767,-3.4122860685000047,2.74655813445001,0.80604423405,SOL
2024-03-31 00:00:00,0.00058211,1.45527,194.2,196.74,194.351,196.975,-0.8112684055340478,0.1646400222759147,3.12746254620003,-4.103370974009993,0.8536657478099999,SOL
2024-03-31 08:00:00,0.00044594,1.11485,196.74,195.69,196.975,195.865,-0.49166107823225413,0.09792734426777498,-1.6080930855000126,1.0185046629999834,0.6564794224999999,SOL
2024-04-01 00:00:00,0.00046087,1.15217,195.69,197.96,195.865,198.118,-0.45292366675690543,0.208008860298067,2.1618741795000114,-2.822806706554984,0.680519417055,SOL
2024-04-01 08:00:00,0.00083459,2.08647,197.96,188.08,198.118,188.217,-0.8196910181139501,0.3449921844110813,-21.41978447879999,20.25510127627496,1.208499072525,SOL
2024-04-01 16:00:00,0.00044327,1.10817,188.08,192.24,188.217,192.355,-0.5154930356128284,0.09245567540715033,4.188527985599996,-4.796476696619974,0.6323284510200001,SOL
2024-11-11 08:00:00,0.00041975,1.04937,210.07,219.0,210.29,219.18,-0.4483606943266576,0.18525415852334998,8.920620914100008,-9.554235766950015,0.6755896528499998,SOL
2024-11-12 16:00:00,0.00043733,1.09332,210.53,211.64,210.65,211.77,-0.6026996860608813,0.10072053553914,0.7520182955999838,-1.455438517200005,0.6924870216000001,SOL
2024-11-13 00:00:00,0.00048819,1.22047,211.64,205.22,211.77,205.37,-0.6615508861357169,0.126177065964261,-8.344182524199985,7.556454572100006,0.7633185520999999,SOL
2024-11-18 00:00:00,0.00044518,1.11294,233.96,242.05,234.11,242.22,-0.5851090851359562,0.231983639364024,8.473914030600003,-9.291006755099984,0.7948339245000001,SOL
2024-11-22 08:00:00,0.00043945,1.09862,259.22,256.38,259.39,256.56,-0.7356206421810425,0.12523052431900997,-3.686529272000035,2.8256781054999824,0.8498649665,SOL
2024-12-05 16:00:00,0.00055995,1.39987,239.06,235.84,239.24,236.05,-0.8519364710669421,0.18752999808306,-5.172379662999998,4.132913193849996,0.9974703691500001,SOL
2024-12-06 00:00:00,0.0005091,1.27274,235.84,239.3,236.05,239.5,-0.7416789830792752,0.1529490540207,3.7989507164000105,-4.6935787534999855,0.9073554371,SOL
2024-12-07 08:00:00,0.00041557,1.03892,236.21,240.84,236.37,241.02,-0.662328869807383,0.102051325592628,4.314582813999995,-5.078963009400006,0.7436017954000002,SOL
2024-12-08 08:00:00,0.00045069,1.12672,237.6,237.35,237.74,237.53,-0.727227857615159,0.12072471358483201,-0.8168156639999999,-0.031136907199991015,0.8028837712000001,SOL
